ID,isChild,Integer_encoding,Genotype,Mutation type,Crossover type,Search strategy,Type,Epochs,Accuracy,Loss,FLOPs,CPU Hours,Number of Parameters,Parent1,Parent2,Before Mutation,HD_P1,HD_P2,HD_BM
PO-UH(1)[M]-PG-PO(1)[M](2)[M],True,"[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,4,4,5,6,4,"[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",6,0,0
QQ-PG(2)[M]-PO-UH(2)[M](1)[M],True,"[2, -1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 0, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,3,9,2,8,"[2, -1, 1, 1, 1, 0, 1, 1, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 2, 1, 1, 2, 3, -1, 0, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[2, -1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 0, 1, 1, 0, 5, 3, 0, 5, 0, 3]",5,9,0
QQ-PG(2)[M]-PO-UH(2)[M](2)[M],True,"[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,6,6,10,2,"[2, -1, 1, 1, 1, 0, 1, 1, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 2, 1, 1, 2, 3, -1, 0, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 2, -1, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]",13,7,6
QQ-PG(2)[M]-PG-QQ(1)[M](1)[M],False,"[2, -1, 1, 1, 1, 0, 3, -1, 0, 1, 1, 2, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,7,1,9,10,[],[],[],6,7,2
PO-UH(1)[M]-PG-PO(1)[M](1)[M],False,"[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,7,4,5,2,[],[],[],0,6,0
QQ-PG(2)[M]-PG-QQ(1)[M](1)[M]-PO-UH(1)[M]-PG-PO(1)[M](1)[M](1),True,"[2, -1, 1, 1, 1, 0, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,6,8,5,3,"[2, -1, 1, 1, 1, 0, 3, -1, 0, 1, 1, 2, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
QQ-PG(2)[M]-PG-QQ(1)[M](1)[M]-PO-UH(1)[M]-PG-PO(1)[M](1)[M](2),True,"[1, 1, 2, 1, 2, 2, 3, -1, 0, 1, 1, 2, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,8,6,8,5,"[2, -1, 1, 1, 1, 0, 3, -1, 0, 1, 1, 2, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
PG-PO(1)[M]-PO-UH(2)[M](2)[M],False,"[1, 1, 0, 1, 1, 2, 3, -1, 0, 1, 0, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,8,8,2,2,6,[],[],[],8,6,3
QQ-PG(2)[M]-PO-UH(2)[M](2)[M],False,"[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,6,6,10,2,[],[],[],13,7,6
PG-PO(1)[M]-PO-UH(2)[M](2)[M]-QQ-PG(2)[M]-PO-UH(2)[M](2)[M](1),True,"[1, 1, 0, 1, 1, 2, 3, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,7,0,9,8,1,"[1, 1, 0, 1, 1, 2, 3, -1, 0, 1, 0, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
PG-PO(1)[M]-PO-UH(2)[M](2)[M]-QQ-PG(2)[M]-PO-UH(2)[M](2)[M](2),True,"[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 0, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,5,7,0,8,7,"[1, 1, 0, 1, 1, 2, 3, -1, 0, 1, 0, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
PG-PO(1)[M]-PO-UH(1)[M](1)[M],False,"[2, -1, 0, 1, 2, 2, 2, -1, 1, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 7]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,10,10,3,6,7,[],[],[],6,9,5
PO-UH(1)[M]-PG-PO(1)[M](1)[M],False,"[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,7,4,5,2,[],[],[],0,6,0
PG-PO(1)[M]-PO-UH(1)[M](1)[M]-PO-UH(1)[M]-PG-PO(1)[M](1)[M](1),True,"[2, -1, 0, 1, 2, 2, 2, -1, 1, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 7]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,8,0,9,9,"[2, -1, 0, 1, 2, 2, 2, -1, 1, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
PG-PO(1)[M]-PO-UH(1)[M](1)[M]-PO-UH(1)[M]-PG-PO(1)[M](1)[M](2),True,"[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,0,10,5,9,1,"[2, -1, 0, 1, 2, 2, 2, -1, 1, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
PO-UH(1)[M]-PG-PO(1)[M](2)[M],False,"[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,4,4,5,6,4,[],[],[],6,0,0
PG-PO(1)[M]-PO-UH(1)[M](2)[M],False,"[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,1,0,10,1,[],[],[],5,1,0
PO-UH(1)[M]-PG-PO(1)[M](2)[M]-PG-PO(1)[M]-PO-UH(1)[M](2)[M](1),True,"[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,9,1,6,5,8,"[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
PO-UH(1)[M]-PG-PO(1)[M](2)[M]-PG-PO(1)[M]-PO-UH(1)[M](2)[M](2),True,"[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,4,6,8,4,9,"[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
QQ-PG(2)[M]-PO-UH(2)[M](2)[M],False,"[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,6,6,10,2,[],[],[],13,7,6
PG-PO(1)[M]-PO-UH(1)[M](2)[M],False,"[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,1,0,10,1,[],[],[],5,1,0
QQ-PG(2)[M]-PO-UH(2)[M](2)[M]-PG-PO(1)[M]-PO-UH(1)[M](2)[M](1),True,"[1, 1, 0, 1, 1, 2, 1, 2, 2, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,1,4,7,0,"[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
QQ-PG(2)[M]-PO-UH(2)[M](2)[M]-PG-PO(1)[M]-PO-UH(1)[M](2)[M](2),True,"[1, 1, 2, 1, 1, 0, 2, -1, 0, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,2,0,7,5,0,"[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
QQ-PG(2)[M]-PG-QQ(1)[M](1)[M]-PO-UH(1)[M]-PG-PO(1)[M](1)[M](1)[M],True,"[3, -1, 1, 1, 1, 0, 1, 2, 2, 3, -1, 0, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'POOLAVG': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,6,8,5,3,"[2, -1, 1, 1, 1, 0, 3, -1, 0, 1, 1, 2, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[2, -1, 1, 1, 1, 0, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",7,11,4
QQ-PG(2)[M]-PG-QQ(1)[M](1)[M]-PO-UH(1)[M]-PG-PO(1)[M](1)[M](2)[M],True,"[1, 1, 2, 2, -1, 0, 3, -1, 0, 1, 1, 2, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [256, 5]}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,8,6,8,5,"[2, -1, 1, 1, 1, 0, 3, -1, 0, 1, 1, 2, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 3, -1, 0, 1, 1, 2, 3, -1, 0, 5, 1, 0, 5, 0, 3]",8,8,3
PG-PO(1)[M]-PO-UH(2)[M](2)[M]-QQ-PG(2)[M]-PO-UH(2)[M](2)[M](1)[M],True,"[1, 1, 0, 1, 1, 2, 3, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,7,0,9,8,1,"[1, 1, 0, 1, 1, 2, 3, -1, 0, 1, 0, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 2, 3, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]",2,2,0
PG-PO(1)[M]-PO-UH(2)[M](2)[M]-QQ-PG(2)[M]-PO-UH(2)[M](2)[M](2)[M],True,"[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 0, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,5,7,0,8,7,"[1, 1, 0, 1, 1, 2, 3, -1, 0, 1, 0, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 0, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]",2,2,0
PG-PO(1)[M]-PO-UH(1)[M](1)[M]-PO-UH(1)[M]-PG-PO(1)[M](1)[M](1)[M],True,"[2, -1, 0, 3, -1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,8,0,9,9,"[2, -1, 0, 1, 2, 2, 2, -1, 1, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[2, -1, 0, 1, 2, 2, 2, -1, 1, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",6,11,6
PG-PO(1)[M]-PO-UH(1)[M](1)[M]-PO-UH(1)[M]-PG-PO(1)[M](1)[M](2)[M],True,"[1, 1, 2, 2, -1, 0, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,0,10,5,9,1,"[2, -1, 0, 1, 2, 2, 2, -1, 1, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",12,3,3
PO-UH(1)[M]-PG-PO(1)[M](2)[M]-PG-PO(1)[M]-PO-UH(1)[M](2)[M](1)[M],True,"[1, 0, 0, 1, 1, 2, 1, 2, 2, 2, -1, 0, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,9,1,6,5,8,"[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",3,8,3
PO-UH(1)[M]-PG-PO(1)[M](2)[M]-PG-PO(1)[M]-PO-UH(1)[M](2)[M](2)[M],True,"[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,4,6,8,4,9,"[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",5,0,0
QQ-PG(2)[M]-PO-UH(2)[M](2)[M]-PG-PO(1)[M]-PO-UH(1)[M](2)[M](1)[M],True,"[1, 1, 0, 2, -1, 0, 1, 2, 2, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 7]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,1,4,7,0,"[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 2, 1, 2, 2, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]",5,7,3
QQ-PG(2)[M]-PO-UH(2)[M](2)[M]-PG-PO(1)[M]-PO-UH(1)[M](2)[M](2)[M],True,"[1, 1, 2, 1, 1, 0, 2, -1, 0, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,2,0,7,5,0,"[1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 2, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 0, 2, -1, 0, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",4,4,0
